id,name,category,subtype,latitude,longitude,description,official_url,significant_date,date_type,year,image_url,image_credit,image_license,source,source_id,source_url,data_license,last_fetched,county,city,address,region,water_body,tags
state_park:mi-dnr-stateparks:475,Muskegon State Park,state_park,State Park or Recreation Area,43.249524158251724,-86.3335005041854,"Muskegon State Park is a public recreation area located four miles (6.4 km) west of North Muskegon in Muskegon County, Michigan. The park's 1,233 acres (499 ha) encompass two miles of sand beach on Lake Michigan and one mile of beach on Muskegon Lake.",https://www.michigan.gov/recsearch/parks/Muskegon,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/MuskegonStateParkBlockhouse.JPG/330px-MuskegonStateParkBlockhouse.JPG,Dsjr2006 at English Wikipedia,Public domain,MI-DNR-StateParks,475,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=39,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Muskegon,North Muskegon,3560 Memorial Drive,West Michigan,,
state_park:mi-dnr-stateparks:697,William G. Milliken State Park,state_park,State Park or Recreation Area,42.333272176547865,-83.02622840671454,"The William G. Milliken State Park and Harbor is a public recreation area located on the Detroit River just east of downtown Detroit, Michigan, on a portion of the city's International Riverfront. The state park's 31 acres (13 ha) include wetlands, paved trails, and a 52-slip harbor of refuge. A 63-foot (19 m) conical brick lighthouse tower, designed as a scaled-down replica of the Tawas Point Light, marks the harbor entrance.",https://www.michigan.gov/recsearch/parks/WilliamMilliken,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/William_G._Milliken_State_Park_and_Harbor.jpg/330px-William_G._Milliken_State_Park_and_Harbor.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,697,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=40,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Wayne,Detroit,1900 Atwater Street,Southeast,,
state_park:mi-dnr-stateparks:432,J.W. Wells State Park,state_park,State Park or Recreation Area,45.39542144381269,-87.36735306268339,"J.W. Wells State Park is a state park in the U.S. state of Michigan. The 678-acre (2.74 km2) park is located in Menominee County on the shore of Lake Michigan's Green Bay, just south of Cedar River. It is on M-35, roughly midway between Menominee and Escanaba. It was added to the National Register of Historic Places in 2002.",https://www.michigan.gov/recsearch/parks/JWWells,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Sunset_at_J.W._Wells_State_Park.jpg/330px-Sunset_at_J.W._Wells_State_Park.jpg,AaronJoePick,CC BY-SA 4.0,MI-DNR-StateParks,432,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=41,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Menominee,Cedar River,N7670 Highway M-35,Western UP,,
state_park:mi-dnr-stateparks:417,Fayette Historic State Park,state_park,State Park or Recreation Area,45.7180015374664,-86.64886388305503,"Fayette Historic State Park is a historic preservation and public recreation area encompassing the historic town of Fayette in the U.S. state of Michigan. It is located on the Big Bay de Noc of Lake Michigan, between Snail Shell Harbor and Sand Bay, on the southern side of the Upper Peninsula, about 17 miles south of US 2. Fayette was the site of an industrial community that manufactured charcoal pig iron between 1867 and 1891. The town has been reconstructed into a living museum, showing what life was like in this town in the late 19th century. It was listed on the National Register of Historic Places in 1970.",https://www.michigan.gov/recsearch/parks/Fayette,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Fayette_Historic_Townsite.jpg/330px-Fayette_Historic_Townsite.jpg,Rklawton,CC BY-SA 4.0,MI-DNR-StateParks,417,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=42,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Delta,Garden,13700 13.25 Lane,Western UP,,
state_park:mi-dnr-stateparks:445,Dodge #4 State Park,state_park,State Park or Recreation Area,42.61704520888713,-83.36949753893158,"Dodge is an American brand of automobiles and a division of Stellantis, based in Auburn Hills, Michigan. Dodge vehicles have historically included performance cars, and for much of its existence, Dodge was Chrysler's mid-priced brand above Plymouth.",https://www.michigan.gov/recsearch/parks/Dodge4,,,,,,,MI-DNR-StateParks,445,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=43,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Oakland,Waterford,4250 Parkway Drive,Southeast,,
state_park:mi-dnr-stateparks:411,Bewabic State Park,state_park,State Park or Recreation Area,46.09306348273689,-88.43621347857763,"Bewabic State Park is a public recreation area covering 315 acres (127 ha) on the shore of Fortune Lake, four miles (6.4 km) west of Crystal Falls in Iron County, Michigan. The state park's rich Civilian Conservation Corps history is evidenced by the CCC structures still in use. The park was listed on the National Register of Historic Places for its CCC-related architecture in 2016.",https://www.michigan.gov/recsearch/parks/Bewabic,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Oldest_Building_at_Bewabic_State_Park.jpg/330px-Oldest_Building_at_Bewabic_State_Park.jpg,rossograph,CC BY-SA 4.0,MI-DNR-StateParks,411,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=44,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Iron,Crystal Falls,720 Idlewild Rd.,Western UP,,
state_park:mi-dnr-stateparks:434,Aloha State Park,state_park,State Park or Recreation Area,45.526140796205205,-84.46597329134592,"Aloha State Park is a public recreation area located six miles (9.7 km) south of Cheboygan in Cheboygan County, Michigan. The state park covers 172 acres (70 ha) on the northeast side of Mullett Lake at the center of the Inland Lakes Waterways.",https://www.michigan.gov/recsearch/parks/Aloha,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/M-212_terminus.jpg/330px-M-212_terminus.jpg,Michael Gronseth,CC BY-SA 2.0,MI-DNR-StateParks,434,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=45,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Cheboygan,Cheboygan,4347 Third Street,Northeast,,
state_park:mi-dnr-stateparks:416,Father Marquette Memorial Scenic Site,state_park,State Park or Recreation Area,45.85290167299913,-84.72582930157088,,,,,,,,,MI-DNR-StateParks,416,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=46,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Mackinac,St. Ignace,,Eastern UP,,
state_park:mi-dnr-stateparks:418,Mackinac Island and Fort Mackinac Historic Park,state_park,State Park or Recreation Area,45.86432208688233,-84.62846329506516,,,,,,,,,MI-DNR-StateParks,418,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=47,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Mackinac,Mackinac Island,,Eastern UP,,
state_park:mi-dnr-stateparks:425,Palms Book State Park,state_park,State Park or Recreation Area,46.00478059811063,-86.38505283770102,"Palms Book State Park is a publicly owned nature preserve encompassing 388 acres (157 ha) in Thompson Township, Schoolcraft County, in the eastern Upper Peninsula of Michigan. The state park is noted for Kitch-iti-kipi, the ""Big Spring"".",https://www.michigan.gov/recsearch/parks/PalmsBook,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Palms_Book_State_Park_%28Kitch-iti-kipi%29.jpg/330px-Palms_Book_State_Park_%28Kitch-iti-kipi%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,425,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=48,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Schoolcraft,Manistique,,Eastern UP,,
state_park:mi-dnr-stateparks:424,Muskallonge Lake State Park,state_park,State Park or Recreation Area,46.677327746551256,-85.6273286856924,Muskallonge Lake State Park is a state park located in Luce County in the U.S. state of Michigan. It is located in Deer Park about 16 miles (25.7 km) east of Grand Marais along H-58.,https://www.michigan.gov/recsearch/parks/Muskallonge,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Muskallonge_Lake_State_Park_beach%2C_Muskallonge_Lake_%28June_2021%29.jpg/330px-Muskallonge_Lake_State_Park_beach%2C_Muskallonge_Lake_%28June_2021%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,424,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=49,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Luce,Newberry,30042 County Road 407,Eastern UP,,
state_park:mi-dnr-stateparks:428,Tahquamenon Falls State Park,state_park,State Park or Recreation Area,46.61074276204962,-85.20632854507086,"The Tahquamenon Falls State Park is a 46,179-acre (18,688 ha) public recreation area in the U.S. state of Michigan. It is the second largest of Michigan's state parks. Bordering on Lake Superior, most of the park is located within Whitefish Township in Chippewa County, with the western section of the park extending into McMillan Township in Luce County. The nearest town of any size is Paradise.",https://www.michigan.gov/recsearch/parks/TahquamenonFalls,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Upper_Tahquamenon_Falls_%281%29.jpg/330px-Upper_Tahquamenon_Falls_%281%29.jpg,"Dawn Endico from Menlo Park, California",CC BY-SA 2.0,MI-DNR-StateParks,428,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=51,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Chippewa,Paradise,41382 W. M 123,Eastern UP,,
state_park:mi-dnr-stateparks:444,Colonial Michilimackinac Historic State Park,state_park,State Park or Recreation Area,45.786113675895436,-84.73544668350242,,,,,,,,,MI-DNR-StateParks,444,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=52,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Emmet,Mackinaw City,,Northwest,,
state_park:mi-dnr-stateparks:483,Petoskey State Park,state_park,State Park or Recreation Area,45.408092592498065,-84.90231630352608,"Petoskey State Park is a public recreation area covering 303 acres (123 ha) on Lake Michigan in Bear Creek Township, Emmet County, Michigan. The state park is located three miles (4.8 km) northeast of the city of Petoskey on Little Traverse Bay. It is surrounded by heavily vegetated sand dunes that are excellent examples of parabolic dunes. Michigan's state stone, the Petoskey stone, can be found on the park beach.",https://www.michigan.gov/recsearch/parks/Petoskey,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Petoskey_State_Park_%28July_2019%29.jpg/330px-Petoskey_State_Park_%28July_2019%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,483,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=53,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Emmet,Petoskey,2475 M-119 Hwy.,Northwest,,
state_park:mi-dnr-stateparks:441,Cheboygan State Park,state_park,State Park or Recreation Area,45.64328365833335,-84.39986317496906,"Cheboygan State Park is a 1,250-acre (510 ha) public recreation area on Lake Huron in Cheboygan County, Michigan, United States. The state park offers nearly 4 miles (6.4 km) of shoreline with opportunities for swimming, fishing, boating, and hiking in addition to views of the Fourteen Foot Shoal Light, the ruins of the 1859 Cheboygan Point Light, and a distant view of the Poe Reef Light, some six miles to the northeast.",https://www.michigan.gov/recsearch/parks/Cheboygan,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Cheboygan_State_Park.jpg/330px-Cheboygan_State_Park.jpg,prettyemmy,CC BY-SA 2.0,MI-DNR-StateParks,441,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=54,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Cheboygan,Cheboygan,4490 Beach Rd,Northeast,,
state_park:mi-dnr-stateparks:473,Historic Mill Creek Discovery Park,state_park,State Park or Recreation Area,45.74431476680225,-84.66695835723611,"Dousman's Mill, formerly known as Historic Mill Creek, Historic Mill Creek State Park and Historic Mill Creek Discovery Park, is a state park, nature preserve, and historic site in the U.S. state of Michigan. It is run by Mackinac State Historic Parks, the operating arm of the various historic parks in the Mackinac Straits area, including Mackinac Island State Park. It is 625 acres (253 ha) in size, and the park is located five miles (8.0 km) southeast of Mackinaw City on U.S. Highway 23.",https://en.wikipedia.org/wiki/Dousman's_Mill,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Historic_Mill_Creek_Michigan.jpg/330px-Historic_Mill_Creek_Michigan.jpg,Dehk,CC BY 3.0,MI-DNR-StateParks,473,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=55,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Cheboygan,Mackinaw City,,Northeast,,
state_park:mi-dnr-stateparks:479,Onaway State Park,state_park,State Park or Recreation Area,45.43223563489876,-84.22907609691917,"Onaway State Park is a public recreation area covering 158 acres (64 ha) on the southeast shore of Black Lake in North Allis Township, Presque Isle County, Michigan. The state parks sits at the end of M-211 five miles north of Onaway. It contains sand and cobblestone beaches, large rock outcroppings, a campground, and nature trail highlighting a diversity of trees. The park was added to the National Register of Historic Places in 2009.",https://www.michigan.gov/recsearch/parks/Onaway,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Onaway_State_Park_c1930.jpg/330px-Onaway_State_Park_c1930.jpg,Unknown authorUnknown author,Public domain,MI-DNR-StateParks,479,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=56,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Presque Isle,Onaway,3622 N. M-211,Northeast,,
state_park:mi-dnr-stateparks:456,P.H. Hoeft State Park,state_park,State Park or Recreation Area,45.463713659062655,-83.88356999110432,,https://www.michigan.gov/recsearch/parks/Hoeft,,,,,,,MI-DNR-StateParks,456,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=57,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Presque Isle,Rogers City,5001 US-23 North,Northeast,,
state_park:mi-dnr-stateparks:512,Young State Park,state_park,State Park or Recreation Area,45.23590855702637,-85.04218832752878,"Young State Park is a public recreation area near Boyne City, Michigan, occupying 563 acres (228 ha) on the eastern shore of 17,260-acre (6,980 ha) Lake Charlevoix in Charlevoix County in the northwest of Northern Michigan.",https://www.michigan.gov/recsearch/parks/Young,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Young_State_Park_%28Evangeline_Township%29.jpg/330px-Young_State_Park_%28Evangeline_Township%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,512,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=58,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Charlevoix,Boyne City,2280 Boyne City Road,Northwest,,
state_park:mi-dnr-stateparks:447,Fisherman's Island State Park,state_park,State Park or Recreation Area,45.307795553760684,-85.30164341624915,"Fisherman's Island State Park is a public recreation area of 2,678 acres (1,084 ha) sitting on six miles (9.7 km) of Lake Michigan shoreline southwest of Charlevoix, Michigan. It is named for a small piece of land, Fisherman Island, located some 900 feet (270 m) from the mainland. For most of the period from 1998 to 2016, historically low lake levels resulted in the island becoming attached to the mainland via a tombolo. The park's interior terrain consists largely of rolling dunes covered with maple, birch and aspen broken up by bogs of cedar and black spruce. The park is operated by the Michigan Department of Natural Resources.",https://www.michigan.gov/recsearch/parks/Fishermans,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Fisherman%27s_Island_State_Park_%28July_2022%29.jpg/330px-Fisherman%27s_Island_State_Park_%28July_2022%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,447,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=59,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Charlevoix,Charlevoix,Bell's Bay Road,Northwest,,
state_park:mi-dnr-stateparks:442,Clear Lake State Park,state_park,State Park or Recreation Area,45.13402658948406,-84.17714304634022,,https://www.michigan.gov/recsearch/parks/ClearLake,,,,,,,MI-DNR-StateParks,442,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=60,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Montmorency,Atlanta,20500 M- 33 North,Northeast,,
state_park:mi-dnr-stateparks:451,Harrisville State Park,state_park,State Park or Recreation Area,44.64788355853072,-83.3019387197985,"Harrisville State Park is a public recreation area covering 107 acres (43 ha) on the shore of Lake Huron off U.S. Route 23 in Harrisville and Harrisville Township, Alcona County, Michigan. The state park contains more than 100 acres of heavily forested land as well as a mile-long sandy beach. It is considered an important location for birders, with large and varied migratory populations of warblers and other song birds. The park is administered by the Michigan Department of Natural Resources.",https://www.michigan.gov/recsearch/parks/Harrisville,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Harrisville_State_Park_%28Sept_2018%29.jpg/330px-Harrisville_State_Park_%28Sept_2018%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,451,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=61,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Alcona,Harrisville,248 State Park Rd.,Northeast,,
state_park:mi-dnr-stateparks:500,Thompson's Harbor State Park,state_park,State Park or Recreation Area,45.335517654163795,-83.60396088954343,"Thompson's Harbor State Park is a remote and largely undeveloped public recreation area on Lake Huron covering 5,109 acres (2,068 ha) in Presque Isle County, Michigan. The state park's seven point five miles (12.1 km) of pristine shoreline encompass a varying terrain of second growth forest, limestone cobble beaches, and deep sand dunes. The park's flora and fauna include a large population of dwarf lake iris as well as more than one hundred bird species, coyotes, deer, and black bear. The park offers six miles (9.7 km) of trails for hikers and cross-country skiers, rustic cabins, and opportunities for sea kayaking. The park was designated a Michigan ""dark sky preserve"" in 2016.",https://www.michigan.gov/recsearch/parks/ThompsonsHarbor,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Thompson%27s_Harbor_State_Park_3.jpg/330px-Thompson%27s_Harbor_State_Park_3.jpg,DawnBreaksOverMarblehead,CC BY-SA 4.0,MI-DNR-StateParks,500,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=62,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Presque Isle,Rogers City,,Northeast,,
state_park:mi-dnr-stateparks:453,Hartwick Pines State Park,state_park,State Park or Recreation Area,44.73546249770235,-84.66976915580221,"Hartwick Pines State Park is a public recreation area covering 9,335 acres (3,778 ha) in Crawford County near Grayling and Interstate 75 on the Lower Peninsula of the U.S. state of Michigan. The state park contains an old-growth forest of white pines and red pines, known as the Hartwick Pines. It is claimed by the Michigan Department of Natural resources that this old growth area, along with the Red Pine Natural Area Preserve in Roscommon County resembles the appearance of all Northern Michigan prior to the logging era. These areas do, however, lack the reoccurring low intensity fires which once occurred throughout northern Michigan, impacting regeneration of red pine and eastern hemlock, as well as leading to an increased content of hardwood species such as sugar maple and beech.",https://www.michigan.gov/recsearch/parks/Hartwick,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Hartwick_Pines_State_Park_logging_museum.jpg/330px-Hartwick_Pines_State_Park_logging_museum.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,453,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=63,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Crawford,Grayling,3612 State Park Dr.,Northeast,,
state_park:mi-dnr-stateparks:478,North Higgins Lake State Park,state_park,State Park or Recreation Area,44.51483845621283,-84.75950515874996,"North Higgins Lake State Park is a public recreation area located nine miles (14 km) west of Roscommon in Beaver Creek Township, Crawford County, Michigan. The state park occupies 449 acres (182 ha) on the north shore of Higgins Lake at the site of what was once one of the world's largest seedling nurseries.",https://www.michigan.gov/recsearch/parks/NorthHiggins,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/North_Higgins_Lake_State_Park.jpg/330px-North_Higgins_Lake_State_Park.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,478,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=64,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Crawford,Roscommon,11747 N. Higgins Lake Drive,Northeast,,
state_park:mi-dnr-stateparks:460,Interlochen State Park,state_park,State Park or Recreation Area,44.63139041821516,-85.76659948202375,"Interlochen State Park is a public recreation area covering 187 acres (76 ha) on the isthmus between Green Lake and Duck Lake in Grand Traverse County, Michigan. The park offers swimming, year-round fishing, picnicking, camping, and boat launches.",https://www.michigan.gov/recsearch/parks/Interlochen,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Camping_at_Interlochen_State_Park.jpg/330px-Camping_at_Interlochen_State_Park.jpg,Elizabeth Skene,CC BY-SA 2.0,MI-DNR-StateParks,460,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=65,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Grand Traverse,Interlochen,4167 J Maddy Pkwy,Northwest,,
state_park:mi-dnr-stateparks:474,William Mitchell State Park,state_park,State Park or Recreation Area,44.23831237159271,-85.45483034322154,"William Mitchell State Park is a public recreation area covering 660 acres (270 ha) on the southwest side of Cadillac in northern lower Michigan. The state park is located between Lake Mitchell and Lake Cadillac. The historic Clam Lake Canal, approximately one-third of a mile in length, connects the two lakes and runs directly through the park. Dug in 1873 at the direction of city father George A. Mitchell, the canal allowed felled trees to be floated from Lake Mitchell to lumber mills on Lake Cadillac.",https://www.michigan.gov/recsearch/parks/Mitchell,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Mitchell_State_Park_%28May_2017%29.jpg/330px-Mitchell_State_Park_%28May_2017%29.jpg,Notorious4life at English Wikipedia,CC0,MI-DNR-StateParks,474,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=66,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Wexford,Cadillac,6093 E. M-115,Northwest,,
state_park:mi-dnr-stateparks:477,Newaygo State Park,state_park,State Park or Recreation Area,43.49735924158944,-85.58233130292514,"Newaygo State Park is a public recreation area covering 400 acres (160 ha) on the south side of Hardy Dam Pond in Big Prairie Township, Newaygo County, Michigan. The state park sits atop 20-foot (6.1 m) embankments overlooking the six-mile-long (10 km), 4,000-acre (1,600 ha) impoundment of the Muskegon River.",https://www.michigan.gov/recsearch/parks/Newaygo,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Newaygo_State_Park.jpg/330px-Newaygo_State_Park.jpg,rossograph,CC BY-SA 4.0,MI-DNR-StateParks,477,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=67,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Newaygo,Newaygo,2793 Beech Street,West Michigan,,
state_park:mi-dnr-stateparks:476,Negwegon State Park,state_park,State Park or Recreation Area,44.849487589470904,-83.3459797550231,"Negwegon State Park is an undeveloped public recreation area on Lake Huron lying five miles (8.0 km) southeast of the unincorporated community of Ossineke in Alpena County and Alcona County, Michigan. The state park's 4,118 acres (1,666 ha) occupy the southern tip of Thunder Bay, fourteen miles (23 km) across the water from the city of Alpena. The park includes lowland areas with small ridges, mature pine forest, open meadows, and a long sand beach. It is administered by the Michigan Department of Natural Resources with support from the volunteer ""Friends of Negwegon.""",https://www.michigan.gov/recsearch/parks/Negwegon,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Negwegon_State_Park_%28July_2025%29.jpg/330px-Negwegon_State_Park_%28July_2025%29.jpg,Notorious4life (talk) (Uploads),CC0,MI-DNR-StateParks,476,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=68,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Alcona,Ossineke,,Northeast,,
state_park:mi-dnr-stateparks:480,Orchard Beach State Park,state_park,State Park or Recreation Area,44.2837453298187,-86.31360961005858,"Orchard Beach State Park is a public recreation area covering 201 acres (81 ha) on the shore of Lake Michigan in Manistee Township, Manistee County, Michigan. Situated on a bluff three miles north of the city of Manistee, the state park offers camping, hiking trails, and scenic views over Lake Michigan.",https://www.michigan.gov/recsearch/parks/OrchardBeach,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Orchard_Beach_State_Park_2_by_Joshua_Young.png/330px-Orchard_Beach_State_Park_2_by_Joshua_Young.png,Joshuay04,CC BY-SA 4.0,MI-DNR-StateParks,480,https://services3.arcgis.com/Jdnp1TjADvSDxMAX/arcgis/rest/services/State_Park_Recreation_Search_Points/FeatureServer/0/query?where=OBJECTID=69,Michigan open data (Michigan DNR; attribution requested),2026-06-14T16:49:07.114943+00:00,Manistee,Manistee,2064 N. Lakeshore Rd.,Northwest,,
